LIMIT_BAL,AGE,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
64033,46,2,1,-1,-1,0,-1,0,-1,39477,51273,31917,18360,49632,29182,13036,24571,5873,475,16806,12432,0
81585,37,2,2,-1,-1,0,-1,-1,4,61177,20552,56210,12138,39621,20213,17722,10913,5158,9627,768,4745,0
352530,40,2,3,0,-1,0,-1,0,4,188335,162251,85421,69634,65082,9140,80982,29433,7407,0,42915,4315,0
27150,43,2,2,4,0,0,0,-1,0,9937,20749,11253,14715,12376,8116,0,5482,1888,3814,5128,0,1
53384,32,1,2,-1,-1,0,-1,-1,6,14008,4228,37142,28562,20800,23988,1535,0,7737,13240,4568,4428,0
38868,54,1,2,-1,-1,-1,0,0,-1,26444,9996,20798,2560,13173,6833,0,3021,11883,637,2001,3974,0
116251,32,2,2,-1,-1,-1,-1,-1,-1,29376,13321,35875,58957,90366,80941,11564,1666,2622,8288,17078,3715,0
121438,56,2,2,-1,0,0,-1,-1,-1,49055,57158,38550,62942,3235,29624,10224,0,6826,14816,0,6999,0
34264,61,2,1,0,0,-1,0,-1,-1,3021,16385,4515,5620,6787,15393,265,2387,1308,270,796,3459,0
179139,72,3,1,0,-1,0,0,0,-1,42868,61599,37441,73670,54626,114527,2250,1410,0,11650,21803,34267,0
19461,27,3,1,-1,6,0,-1,0,1,9964,4941,14381,6882,3806,8818,2495,824,5779,3582,1670,0,0
156436,62,1,2,0,0,0,-1,0,-1,75646,70677,108605,59805,94183,33572,10947,15048,5463,19216,37184,9365,0
219715,25,1,1,0,-1,-1,-1,0,2,86696,86648,3011,175530,56715,145874,28930,0,1160,86626,5873,28910,0
23091,39,1,2,3,-1,0,0,-1,0,8981,8036,0,16657,6116,10652,3252,1889,0,3709,451,1154,1
77816,30,2,1,0,-1,0,4,0,0,18309,24308,26377,38391,22806,45862,6581,3906,11634,24249,3896,11049,0
10000,29,3,2,0,5,-1,0,0,-1,6838,0,6235,5171,2272,6922,2736,0,3089,1772,404,481,0
66349,30,3,1,5,-1,1,-1,2,3,41503,42182,7742,36077,35116,31082,5493,8079,2691,17862,9312,3213,1
28429,23,1,2,0,3,-1,-1,0,0,19505,11091,15137,12996,9636,5676,3119,1850,6755,7118,1182,0,1
54030,65,3,1,0,0,0,3,6,3,19030,19087,37223,16629,40787,14093,4121,5767,17704,7521,6913,198,0
89678,24,2,2,-1,0,-1,4,-1,0,31455,24262,38137,35164,12061,34762,5653,2920,6275,10952,1535,4904,0
84072,42,3,2,-1,2,-1,2,0,0,51853,45400,5104,65629,55254,12266,7391,6252,1005,20393,19276,4558,0
99924,58,2,1,-1,-1,0,1,6,2,41159,28621,37090,37752,59228,28835,19394,8528,3625,0,13225,0,0
71767,74,1,2,-1,-1,5,-1,-1,-1,34528,18112,27670,19197,37315,44517,14169,1086,8990,7399,17507,3086,1
50619,67,1,2,-1,-1,0,0,0,-1,27484,11884,22492,22715,17476,17562,5599,1199,5757,1229,2124,1961,0
32332,28,3,2,0,3,-1,-1,0,-1,12530,7085,5787,21968,14288,18224,687,1254,2343,8073,6015,277,0
20074,74,2,2,1,6,4,6,4,1,11951,3247,12169,2915,17509,0,108,893,7787,502,540,0,1
41384,56,2,2,0,-1,-1,-1,-1,-1,22375,10125,8428,6649,0,8951,4487,582,4574,1599,0,0,0
38849,30,2,2,0,0,0,-1,0,-1,13707,6423,18030,12022,21226,23733,2588,814,2009,2532,9305,5548,0
26093,45,2,2,-1,0,0,-1,-1,0,16181,16332,19509,5225,10828,6845,3689,3439,1530,58,8805,1649,0
10000,70,3,2,-1,4,1,0,-1,-1,6095,5477,9862,5236,1936,1208,3220,2580,1486,565,681,132,0
24709,42,1,2,-1,-1,0,-1,-1,-1,14484,5540,11636,5023,16444,1091,1140,1038,4536,2172,7378,264,0
10000,30,1,1,0,-1,0,-1,0,0,9421,3163,9622,6146,2800,1970,0,428,2179,3247,884,126,0
38318,68,2,1,2,2,4,2,0,0,5214,25353,13656,8720,27780,20150,48,0,3129,0,19158,12074,1
65407,72,2,2,0,-1,-1,0,-1,0,21662,34734,42245,54331,28505,11924,18220,8409,2176,2635,8266,3274,0
10000,73,1,2,-1,-1,0,-1,-1,1,2196,509,3790,3478,4428,8040,267,129,1028,2072,389,0,0
82937,72,1,2,0,0,0,6,3,0,26431,12000,24873,1695,36031,8029,4245,3400,836,102,32211,1993,0
62223,68,1,2,-1,0,6,1,6,1,32750,14591,27453,47416,16343,13009,4322,2651,3676,0,0,4949,0
26770,45,1,2,4,0,-1,0,0,0,3267,20736,20239,13064,16087,5806,0,0,1539,3903,4527,158,1
48606,31,1,1,4,5,4,0,-1,-1,1834,30363,27714,25572,13024,19801,147,4874,2570,5426,4429,6212,1
159072,54,1,2,0,0,-1,3,3,0,21401,69176,34160,77803,48599,46245,0,0,0,2249,27251,9608,0
22486,32,2,1,0,-1,-1,-1,-1,0,7886,16589,4228,9661,16280,14813,2542,1184,0,2652,3588,4256,0
36548,46,3,2,0,-1,-1,-1,2,5,6788,4824,13312,18098,17442,2116,534,0,0,4876,2428,1180,0
45279,56,3,2,0,0,-1,1,4,2,24713,20150,15121,23824,8112,10682,7841,0,2344,5309,6751,0,0
25393,72,2,1,0,0,-1,-1,-1,-1,5166,11036,10455,5370,8514,10375,0,7459,0,1878,2808,4610,0
153750,36,1,2,0,0,0,-1,0,-1,89993,65493,111044,55368,104406,39845,31005,7960,72167,16351,22243,0,0
47400,34,4,2,5,-1,1,-1,6,6,22365,30248,11560,7730,24831,22493,0,10016,530,0,0,0,1
40073,60,2,1,6,0,0,-1,0,3,1830,30822,13548,25392,8140,25008,0,8064,0,5157,528,3405,1
324679,21,2,2,0,0,-1,-1,0,0,114472,91719,46301,18348,121206,35015,75512,62377,12843,0,24671,3373,0
154281,51,1,2,0,-1,-1,-1,0,-1,69024,117579,28273,5266,19273,44113,1874,12897,20012,2999,2368,1694,0
17810,61,1,2,-1,-1,-1,-1,0,0,5943,3158,12786,8125,11132,11653,760,76,4458,1977,960,605,0
35906,50,2,1,0,0,0,-1,-1,0,15613,21458,14396,15225,13169,9379,7244,9081,4149,0,2020,0,0
352679,41,2,1,-1,0,-1,0,0,-1,106613,105048,246199,234762,98295,91685,37857,19471,0,0,31895,39368,0
31279,65,1,2,0,0,0,-1,4,0,26446,12366,6606,12339,11481,20732,0,0,3537,2943,4601,7365,0
36184,41,3,1,0,0,-1,-1,-1,-1,19005,6048,14133,12866,10971,14878,144,2771,3725,1374,2331,3533,0
131241,59,2,1,-1,0,0,0,-1,0,32210,75281,75601,38006,30486,56212,18845,30766,27576,19320,2411,13170,0
82607,46,2,2,0,-1,-1,-1,0,0,49424,18934,20740,40296,5194,9951,15610,392,2689,735,3091,1358,0
129786,22,1,2,0,-1,0,0,-1,-1,16600,44251,57460,30827,89900,32581,8503,9766,31042,0,25143,22021,0
88439,49,2,2,-1,0,-1,0,0,0,40330,36638,13930,8180,30260,65549,3447,0,8303,989,19202,20672,0
50026,23,2,2,0,-1,-1,0,-1,5,26779,37525,15613,13607,16072,5174,1202,0,5505,0,4782,403,0
36410,71,1,1,-1,0,-1,1,-1,-1,18504,6758,22655,22926,4485,27687,8996,0,9260,4482,670,6563,0
69411,53,2,1,0,-1,-1,-1,0,-1,8089,25175,43433,13417,33621,11114,0,5310,29004,1681,9932,500,0
35517,41,2,2,0,1,6,1,0,0,21813,24317,13859,10793,26631,6364,2058,1339,4717,5693,0,548,1
23347,47,3,1,-1,-1,-1,-1,4,5,15166,9709,16245,4299,0,3956,9223,3701,3497,1782,0,1065,0
224683,54,1,1,-1,0,-1,-1,0,-1,166064,66553,62145,65441,44656,15060,0,5515,0,19946,17298,0,0
25299,35,3,2,-1,0,0,0,0,6,5895,6499,21386,18071,4934,19562,1415,2422,6307,2314,3088,0,0
191933,36,2,1,0,-1,0,-1,-1,0,39660,104081,47796,47446,99633,77039,0,23437,31910,635,0,16865,0
84278,43,1,2,-1,-1,2,-1,0,0,32887,49187,5401,23115,19547,44113,2431,18368,634,4119,8439,2779,0
60424,34,1,2,0,-1,-1,-1,0,0,15319,23278,35077,9284,14448,13112,10298,7181,10291,3087,4108,4744,0
16033,61,1,2,-1,0,-1,0,0,0,9097,14853,6875,12675,15551,5717,1279,0,1204,2629,5778,1114,0
374129,26,1,1,0,-1,-1,0,-1,-1,153994,91451,159405,203709,100113,120607,92392,41223,33660,28536,31943,38486,0
48787,65,2,1,1,-1,-1,0,-1,2,36248,20802,14800,7119,34939,29491,6426,1848,2976,46,0,0,1
10000,39,2,2,0,-1,-1,0,0,-1,5971,10000,9967,3748,6636,1023,0,1937,871,1069,2817,628,0
151244,51,1,2,0,-1,-1,0,0,-1,112292,73278,33810,39990,54480,57158,31372,18798,8502,546,5568,11814,0
32964,29,4,2,0,-1,0,-1,0,0,13818,10003,10415,7456,23022,8939,6228,4113,1922,4521,1003,0,0
32578,41,1,1,-1,0,-1,-1,-1,-1,25697,8605,3146,10469,10190,19216,8098,483,718,1830,1415,7467,0
103253,61,2,2,-1,5,0,-1,0,-1,34096,59752,14602,40637,22087,44102,2853,32011,7927,3421,17246,0,0
10000,35,3,1,-1,-1,2,0,0,-1,2485,2884,2552,3219,8945,812,493,683,767,1184,0,279,1
19381,28,3,1,3,-1,-1,3,5,0,11834,6587,9774,1268,10478,9609,6288,1141,0,0,587,4481,1
38579,49,2,1,3,5,0,0,0,-1,22692,10732,5054,8716,25539,10488,0,1258,351,1721,12588,4810,0
96930,29,2,1,0,-1,2,3,-1,-1,52116,46744,39460,45739,27834,22640,0,13804,0,10344,4780,8408,0
411956,37,1,1,3,-1,0,-1,0,3,84051,241709,142568,46367,109752,149045,10827,36395,38929,14282,59289,0,1
56424,45,1,1,0,-1,-1,0,0,1,13691,43530,15575,8991,46802,23598,0,0,2046,1780,30112,4654,0
70824,51,2,2,-1,-1,-1,0,-1,-1,45597,10103,31690,36412,60200,33156,14289,4463,0,0,22875,11459,0
618580,55,1,2,0,-1,0,-1,-1,6,507486,263483,202843,255309,192462,484107,24472,0,63367,0,137119,199251,1
49206,57,2,1,0,-1,0,-1,-1,-1,20975,20193,25414,15605,41994,12475,0,13523,0,769,14316,372,0
99810,66,1,1,-1,0,0,-1,-1,0,28361,59878,35815,6907,23600,51228,7720,5488,11993,4386,16161,12600,0
12752,24,3,2,3,0,0,3,3,-1,10275,2929,8374,7874,994,7847,1412,888,0,5963,174,1149,1
164498,40,3,1,-1,-1,0,2,-1,-1,107880,85366,27242,25882,58863,40769,0,24044,4598,4795,22175,23499,0
27711,21,2,1,-1,0,0,-1,0,0,23105,4756,7515,27711,4161,10725,8222,1980,3496,0,0,2156,0
60770,21,2,2,-1,3,0,5,0,-1,30556,38583,32762,21803,42253,40715,19717,19510,7611,2645,1609,6669,0
83171,32,1,2,-1,-1,-1,4,0,0,47501,40417,35003,4656,36607,11653,16499,12021,20096,2671,17854,2804,0
73478,53,1,2,-1,0,-1,0,-1,0,29629,13229,34874,63750,14931,40094,0,277,11583,23996,6734,7907,0
34632,69,2,1,0,-1,-1,-1,-1,-1,10190,24215,8356,12060,3805,15040,1796,3681,2684,4910,29,1270,0
59460,62,2,1,-1,0,-1,-1,0,0,20888,36103,33083,12084,19833,43529,7840,21688,20369,1946,938,17344,0
199961,55,2,1,-1,-1,0,-1,-1,0,58378,94892,70888,106368,98293,25464,13854,40957,22097,8920,51157,0,0
303989,63,2,2,0,-1,5,-1,-1,-1,127634,77976,38980,156274,108137,169999,42179,23442,9836,0,17165,12236,0
42611,30,2,1,0,0,0,-1,-1,0,20272,30896,22031,23649,21136,15842,0,11763,3559,6402,0,0,1
47901,66,1,1,-1,0,-1,-1,-1,0,14654,34210,21098,33148,13050,24686,757,8326,10354,14928,0,6117,0
35934,69,1,1,0,0,-1,0,5,-1,23155,18630,19449,1556,9767,18090,7387,5871,8691,400,2851,0,0
420377,26,2,2,-1,-1,0,-1,0,3,110025,168987,122863,129788,189177,274330,30540,8259,10842,13857,25021,146099,0
54342,46,2,1,-1,0,-1,2,0,-1,26299,31404,14664,22886,13957,11030,15249,3267,4969,13206,3709,7913,0
83730,65,3,1,0,5,-1,4,-1,0,3241,4632,27809,20554,9117,37737,877,203,8746,411,6783,8690,0
85590,46,2,2,0,0,-1,6,-1,3,2222,28006,7953,37203,20129,60179,44,4833,593,20871,0,14676,0
286851,66,2,2,0,-1,0,-1,2,-1,205750,69802,128294,176331,71001,130986,34855,0,16339,28736,13198,27830,0
40208,71,2,2,-1,6,3,-1,0,-1,8782,5035,551,20019,3694,7976,0,0,0,5720,2045,3098,0
28305,46,1,2,0,0,0,-1,0,-1,12317,5380,13902,11206,7548,13876,3094,1546,2294,4904,2479,6842,0
216980,24,2,1,-1,-1,-1,0,0,0,9877,135367,54161,23545,165975,103829,0,32182,0,5421,20217,8049,0
100976,39,2,2,-1,-1,-1,-1,0,-1,57482,40893,9973,36118,18023,15265,14725,8665,3691,10298,6598,6923,0
70617,32,2,1,0,0,-1,0,0,0,33808,30559,16189,54832,31182,11043,8613,9588,8111,17697,12414,651,0
234362,46,1,2,0,-1,0,0,0,-1,106845,12567,207705,139546,97561,62518,0,1760,73451,26571,24341,6018,0
51740,52,3,1,0,-1,-1,-1,-1,-1,21001,22192,30253,14898,10032,4842,0,911,12036,4533,1845,2265,0
120480,46,3,2,-1,0,-1,-1,6,3,33287,59598,43373,46581,44117,19094,10773,21388,9670,9879,0,2501,0
83595,31,1,2,0,0,0,0,0,4,12292,16697,48549,15824,21986,32762,1170,2635,28608,12603,5177,19433,0
141213,37,1,1,0,0,0,-1,0,0,80970,100241,36106,41616,85264,103671,5459,28579,13905,4347,45993,45948,0
104567,57,1,1,0,0,0,0,0,0,32753,22665,36543,60250,30852,57911,6389,3403,4422,30996,4909,28647,0
37788,22,2,2,-1,0,0,0,-1,0,19395,12893,4082,3583,4891,3968,276,3481,0,1138,2582,967,0
41593,32,2,1,-1,3,0,-1,-1,0,30571,12780,28959,176,11206,24688,2671,9615,14719,0,0,4556,1
50120,69,1,2,0,4,0,0,0,-1,26769,13244,12993,40148,28004,27356,11832,1670,1943,0,10250,9715,0
60620,26,2,1,0,-1,-1,-1,-1,0,27527,25415,22726,10617,45157,11565,6735,8875,4496,2482,26147,2751,0
34042,43,2,2,0,-1,0,-1,-1,-1,5080,12904,6155,14617,19323,8111,1933,1858,1563,0,513,1314,0
69474,32,2,2,-1,0,-1,0,0,6,34350,24043,10607,9829,21362,10814,3484,0,2308,4456,3674,546,0
67610,26,2,2,0,0,-1,0,0,0,26436,43367,27713,48673,22648,11428,3017,280,0,21244,4613,1340,0
57764,43,2,2,-1,-1,1,0,0,-1,26958,21564,29781,8990,8511,12889,4756,7474,2802,2053,5647,9209,0
58572,49,2,2,0,-1,0,0,0,0,18531,8263,21512,8252,41062,28034,3791,1176,4872,390,3974,3652,0
43631,30,1,2,-1,0,-1,-1,0,0,5628,13156,11055,9528,7322,4518,383,1396,3589,4038,2383,2127,0
39121,25,2,2,0,-1,6,-1,-1,-1,15828,16524,22139,30496,25217,16122,4999,4942,4103,1634,0,3685,0
10000,28,3,2,0,0,-1,-1,-1,3,3195,2222,2083,7261,0,5428,490,78,368,0,0,775,1
44538,56,2,1,-1,0,-1,0,0,-1,36403,28483,30213,11851,10284,11285,3381,16277,9396,4656,1091,1902,0
15594,67,3,1,0,-1,0,-1,0,-1,6190,5060,207,3689,3014,12259,0,782,99,1240,1200,963,0
53097,30,2,1,-1,0,-1,-1,2,0,15682,17371,15519,11720,24297,20792,4056,8637,1299,2752,5941,0,0
27678,38,2,2,-1,1,4,-1,0,0,13393,16895,5745,11588,3502,14260,1859,5241,2098,5701,560,1608,0
13305,39,1,2,-1,-1,-1,0,0,-1,6347,9661,5639,5788,4274,6721,1843,1856,1160,1388,1721,0,0
297138,40,2,1,0,-1,0,-1,0,0,135547,41660,108136,135213,190803,9628,21733,7526,37527,59846,0,0,0
57029,34,1,2,-1,-1,-1,-1,-1,3,16111,33992,10808,24822,26109,25471,0,9992,4209,0,0,10844,0
218407,23,1,1,-1,0,0,-1,0,0,65921,52744,67119,102361,94894,133625,15196,20430,1944,0,0,43427,0
45020,49,1,2,0,-1,-1,-1,-1,-1,25769,34506,9169,7863,12971,8526,7440,14203,1127,1139,0,0,0
266989,40,1,2,-1,0,-1,-1,-1,0,103815,139169,27220,88078,14889,58712,15192,42075,7462,15081,0,6392,0
13656,39,3,2,-1,0,0,0,-1,4,7354,3594,0,3512,5635,9631,1384,2847,0,667,1019,3013,1
39503,35,4,2,-1,4,6,4,-1,-1,16331,18396,33804,361,18037,24664,3990,5085,10631,0,2778,5313,0
20458,71,2,2,3,0,-1,0,0,-1,7583,14460,12298,10066,11522,5880,1957,1980,3467,4008,6648,1498,1
549666,53,1,1,0,0,0,0,0,-1,137567,201688,415464,121663,258394,56372,67546,16542,116284,30702,104532,9616,0
28110,43,3,2,0,0,-1,0,-1,0,17398,24670,4744,18451,20378,16815,4063,12647,1704,0,2509,2761,0
95107,32,2,1,0,0,-1,-1,1,3,10452,38613,31162,79032,41424,48983,3006,31941,7585,28834,2911,7936,0
98413,64,1,2,-1,0,0,-1,-1,-1,25858,35639,45477,35768,25672,20696,2240,10957,14193,0,7338,1921,0
48030,68,2,2,0,5,6,-1,0,0,3457,6926,30772,4892,22618,13371,526,3068,3461,2124,11099,865,0
74174,22,2,1,-1,-1,-1,0,0,-1,22930,25038,56707,32646,36953,12716,4000,11183,16934,7805,3497,190,0
203579,71,1,1,-1,0,0,-1,0,-1,70888,160856,86984,82378,22469,33568,23035,62267,4541,28009,0,5608,0
83664,58,2,2,5,0,0,-1,0,-1,55254,18788,54123,24711,14089,48334,11106,9507,6243,1569,1503,0,1
55824,26,2,2,0,0,-1,-1,-1,0,26061,5229,18828,30698,33335,11739,12116,0,3285,6852,4060,2364,0
103977,61,1,1,0,-1,0,0,-1,-1,2085,72873,46413,18007,69104,19659,1019,0,7034,3418,29433,0,0
226846,26,2,2,-1,-1,0,-1,-1,0,152105,181625,131861,110302,64700,64703,15595,116987,16736,16436,4868,23441,0
35120,23,2,1,-1,-1,-1,0,0,0,16374,9011,15367,30171,7701,9486,0,3550,0,7888,0,3617,0
11124,27,2,2,0,0,0,5,1,0,1720,3693,8086,3032,3008,1151,898,2925,4817,2016,422,427,0
14272,45,3,2,5,0,0,-1,5,-1,4611,7111,8945,3819,5572,297,992,953,0,540,3120,48,1
15148,54,3,1,1,1,0,4,2,5,3158,0,5714,4612,3525,6253,0,0,597,2412,1041,1946,1
24221,42,2,2,-1,1,2,-1,-1,0,14409,9974,19808,2809,18185,10245,5195,0,5091,213,3238,281,0
24896,27,2,1,0,3,0,0,-1,0,2322,18860,8078,2959,18586,6960,303,1728,2754,0,7104,1354,0
48103,31,2,2,-1,-1,0,0,-1,0,36431,32208,18597,8057,21535,28019,0,1295,3836,105,0,837,0
59750,67,2,1,-1,0,-1,0,-1,-1,29151,9330,10776,25473,8398,27057,4042,2304,0,7235,0,8293,0
82934,72,1,2,0,1,-1,-1,3,0,14681,31566,34711,27329,21270,12055,8310,12634,1446,0,6215,0,0
27331,61,2,1,2,0,0,-1,-1,-1,16955,14624,9154,4432,6171,10477,248,0,3934,1141,2547,1175,1
108566,26,2,2,0,-1,0,0,0,5,66818,53451,31317,15297,38910,81380,12520,0,13740,1916,0,6476,0
75174,65,2,1,-1,-1,-1,0,0,0,14829,23022,17858,29697,25536,42390,0,17866,8146,0,12058,9113,0
121585,58,3,2,-1,-1,-1,0,-1,-1,79018,17690,15708,42465,33903,25494,14090,3441,1602,9530,5724,10226,0
96510,49,2,1,0,0,-1,-1,6,6,5217,56001,77125,43147,78141,53099,1223,9527,39922,8166,7076,13048,0
37063,28,2,1,0,0,0,-1,-1,0,8308,2886,17196,25173,22924,13584,1104,813,3949,12075,7847,6329,0
195021,74,1,2,0,0,0,5,-1,0,100351,62624,63903,96850,103597,132066,38982,18622,32420,28312,78221,970,0
85420,44,1,2,0,-1,0,-1,1,0,36913,11106,15274,59110,27607,18296,3286,3506,5978,9839,0,0,0
92816,23,2,2,0,0,0,0,0,-1,63077,46157,23451,28765,27182,46597,19755,20969,7215,18004,13716,7057,0
87233,32,2,2,0,4,0,0,-1,0,37558,46368,25747,25722,25057,15950,13238,17769,0,8665,7558,4570,0
62131,42,1,1,-1,-1,0,-1,0,-1,9014,11971,15499,11812,2757,12834,6396,982,11531,3055,343,2333,0
74539,24,1,2,-1,-1,5,2,3,1,47461,35312,27623,39522,48620,19444,1898,27945,12655,0,3198,3856,0
61782,38,1,1,0,0,0,-1,-1,0,7150,9597,15002,22135,28857,41417,62,2994,0,7785,11074,7895,0
24776,46,2,2,0,3,5,2,4,0,4124,2549,14763,3906,11509,9515,809,575,246,0,0,3264,0
10000,72,2,2,-1,0,-1,0,-1,0,1956,5445,1875,3766,8366,5144,888,1560,0,492,0,0,0
28140,25,2,1,0,0,0,-1,-1,-1,5729,1799,11472,9906,14271,7054,1472,714,1649,926,2175,2739,0
80483,52,1,1,-1,2,0,0,-1,0,40130,17508,26000,19944,30659,45910,0,7612,8854,5939,16149,18626,0
163560,70,1,2,0,3,1,2,-1,-1,21479,99474,54773,49123,63152,71543,14607,50795,0,0,0,21255,0
129736,64,1,2,0,-1,4,4,-1,-1,61690,39033,30814,55067,107380,92780,39720,130,2163,20175,0,12842,0
39195,70,2,1,0,0,-1,-1,0,0,18762,24749,994,11696,16151,27357,2533,0,164,3884,4728,10313,0
39828,30,1,1,-1,0,0,-1,-1,-1,23494,21383,11578,28946,12875,25169,12017,6989,3134,0,3351,7861,0
59431,64,1,1,0,-1,-1,-1,-1,0,19643,20078,24276,33065,7772,30461,11690,0,9247,0,0,8108,0
15729,73,3,2,-1,0,-1,-1,-1,0,7946,5304,7476,5234,5864,12750,5050,1994,2554,1684,1878,3398,0
10000,38,2,2,0,-1,-1,1,-1,-1,5084,3646,0,516,6072,4153,2257,742,0,187,729,305,0
10000,47,3,1,-1,-1,-1,3,6,4,796,4402,3463,0,5971,1432,167,1075,1848,0,1986,426,0
206130,49,1,2,-1,0,-1,0,-1,0,172105,52250,49384,101989,141079,54745,89482,6250,11508,53852,76220,0,0
303246,47,1,2,4,-1,-1,0,0,0,49307,205596,209701,13551,68960,49211,20769,72788,21777,3915,0,9361,1
62722,36,3,2,1,0,0,6,1,-1,21014,21707,9238,8910,27865,22823,8606,0,1487,1343,11354,4449,0
46792,73,2,1,0,0,-1,0,-1,0,11609,18739,6225,12133,14416,33075,2889,4844,905,1074,0,6775,0
16084,72,2,1,0,0,-1,0,0,0,8022,6474,2354,8910,9186,3151,2783,299,1021,1531,3253,507,0
30164,41,3,1,1,2,-1,0,-1,-1,12868,14735,15228,8367,5619,13467,4533,7357,3355,4091,1299,7727,1
79975,64,2,2,-1,0,0,0,-1,2,44321,47774,14762,38774,57077,42278,26136,0,4942,4293,4502,20460,0
133302,42,1,1,-1,0,0,0,-1,-1,77107,46313,64272,51713,44339,11873,8112,22158,33833,18700,15572,2867,0
85054,63,2,1,0,-1,0,-1,0,-1,54467,37005,37584,76247,20975,15820,0,7445,32562,9550,4208,1883,0
180615,52,1,2,-1,-1,0,0,0,0,95022,54819,79109,45499,44374,34312,55309,8247,24100,32025,18768,0,0
324757,46,1,2,-1,0,-1,0,0,0,78073,29282,212760,162041,158040,223956,0,3378,44442,11346,4927,99949,0
49635,27,1,1,5,4,0,-1,-1,0,24110,20083,10462,8625,405,6477,17227,7475,0,887,213,1669,1
323700,56,3,1,1,6,1,0,0,-1,102505,225769,246371,263217,93746,90749,7480,0,40801,87638,8483,54972,1
10000,38,2,1,-1,-1,-1,5,0,-1,1159,9642,6622,3442,1050,3704,107,2733,761,640,44,1758,0
36820,32,1,1,-1,-1,-1,-1,0,0,18701,23718,11192,17963,15816,23673,6604,5673,0,6421,0,9990,0
80537,31,1,1,-1,-1,0,-1,0,-1,14420,13040,10757,14207,16623,45283,4813,0,3290,0,0,5241,0
76055,74,2,1,-1,0,-1,0,0,0,29169,57531,54438,26279,42260,41306,7205,29823,7792,4104,19006,2095,0
29673,26,3,1,-1,4,4,5,2,0,7628,10428,19929,11794,24634,4047,0,0,0,3673,3399,256,0
46159,64,1,2,0,0,-1,0,-1,-1,7593,29612,40312,28776,16354,16694,1627,1534,14097,3445,3308,6528,0
399728,67,1,2,-1,0,-1,4,2,4,82429,247174,242536,44426,75556,104150,21976,49865,25115,0,40321,15581,0
22214,22,3,1,4,-1,-1,-1,2,0,15039,10690,4345,7036,12098,11490,1253,3029,1603,1305,1603,4451,1
15181,52,3,2,0,5,0,-1,0,0,2196,4535,14753,9954,6580,2656,314,1595,7040,4767,2389,231,0
132718,52,3,1,0,-1,-1,0,0,3,80949,18423,67963,52560,69182,94273,17715,0,8301,17312,17016,36667,0
135373,40,1,2,0,0,0,0,0,-1,34748,36262,89832,42242,52651,62938,10911,13616,11332,3306,550,18249,0
164760,57,1,2,0,-1,0,-1,0,0,33382,117437,31968,37486,109368,83211,1962,28863,2735,28643,23207,14138,0
57336,43,2,2,-1,0,0,-1,-1,0,32858,15461,23125,24624,15278,25303,0,3643,4714,9698,722,2280,0
22826,44,1,2,0,6,0,3,-1,0,11502,721,15969,1824,9214,6206,1280,129,4577,656,2112,0,0
36717,44,3,1,0,3,6,-1,4,2,7100,15288,21802,8515,1059,20761,1473,1001,649,991,377,7129,0
20445,64,1,1,2,0,2,0,0,5,16034,1025,20445,7096,8243,2396,4656,289,4032,866,111,0,1
59506,55,2,2,0,-1,0,0,0,4,57204,23779,27040,12906,6436,28331,12664,9827,8549,5773,1571,15986,0
57875,41,3,1,5,6,5,-1,3,3,0,36425,31039,25113,49642,39254,0,9011,8707,1604,7665,10880,1
81118,71,3,2,5,5,6,2,0,3,28068,30926,13362,13220,40709,56848,1881,15843,0,4285,0,21518,1
45528,64,2,2,-1,4,-1,0,-1,-1,25533,27603,16299,12259,19845,19263,9185,6243,6759,3070,0,7101,0
62429,71,3,1,0,-1,-1,-1,3,-1,8973,45141,58070,17716,29784,29858,1584,10072,10457,658,7426,3372,0
33302,60,1,2,0,-1,-1,0,-1,-1,7877,2197,21637,4387,20278,1526,2263,0,10372,748,6319,121,1
106223,42,2,2,3,6,-1,-1,0,0,17232,96178,79696,13624,92077,25611,2794,10477,18772,3118,12558,10279,0
117728,62,1,2,-1,-1,0,-1,0,0,15577,73299,65610,87651,67636,82556,1790,45840,27144,37667,0,0,0
18090,38,4,2,-1,-1,-1,4,2,-1,8760,8177,13841,8469,4373,8518,3139,5228,1272,1180,1508,1215,1
52449,35,3,2,-1,2,0,-1,-1,-1,13515,18863,5861,21744,28200,34479,5093,6468,951,4552,16081,2987,0
164102,45,1,1,6,0,0,0,0,-1,41120,127049,42846,57658,54012,30442,0,14094,17363,5783,6754,10791,0
73085,73,1,2,-1,0,0,-1,0,6,25635,20276,40696,33853,38740,23607,0,8708,7346,14830,7663,2228,0
25386,51,2,1,-1,0,-1,-1,0,0,8613,5609,2559,5041,10683,8780,2366,2728,311,1972,2157,2051,0
79116,41,1,1,-1,0,0,-1,0,-1,19022,49217,52796,28477,5143,11714,1435,0,17946,17444,478,4213,0
53385,45,3,2,4,5,0,0,-1,4,42220,35403,32391,19896,31934,18256,5039,25152,4376,12958,438,2113,1
35328,36,1,1,0,2,6,0,0,0,8498,16156,13775,17147,17737,11567,796,5211,2307,4238,2882,0,0
21892,56,2,1,-1,-1,0,3,3,0,0,9231,14151,4945,4085,190,0,2354,4510,777,1228,57,0
